Transaction ID,Date of Sale,Region,Sales Rep,Customer Segment,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Order Status,Delivery Time (Days),Payment Method
44bc8f5a,2024-06-11,North,Thomas Pittman,Small Business,Electronics,Tablet,5,705.29,3526.45,Delivered,,Bank Transfer
cf1017a5,2023-01-28,West,Meagan Ortiz,Enterprise,Toys,Board Game,2,406.52,813.04,Delivered,17.0,Bank Transfer
0c9601ca,2023-09-09,South,Peter Anderson,Individual,Appliances,Toaster,8,881.84,7054.72,Returned,11.0,Credit Card
922bd72a,2023-07-07,South,Thomas Lam,Small Business,Toys,Action Figure,8,593.01,4744.08,Delivered,13.0,Bank Transfer
ce88f51e,2023-03-21,Central,Willie Stevenson,Enterprise,Electronics,Headphones,10,139.78,1397.8,Delivered,8.0,Credit Card
f36a654b,2024-04-19,Central,Robin Jackson,Individual,Clothing,T-Shirt,2,233.18,466.36,Pending,1.0,PayPal
b76ae67b,2023-02-21,West,April Gomez,Enterprise,Toys,Toy Car,3,325.52,976.56,Returned,20.0,Bank Transfer
5fba3226,2023-10-03,East,Matthew Shelton,Small Business,Appliances,Toaster,10,562.16,5621.6,Pending,11.0,PayPal
0b3e7c87,2023-09-21,East,Melanie Russell,Individual,Toys,Puzzle,7,499.99,3499.93,Delivered,4.0,Credit Card
08ad5179,2023-11-14,Central,Melanie Harrell,Individual,Furniture,Sofa,10,71.02,710.2,Pending,11.0,Credit Card
6d99d1f9,2024-10-26,Central,Leah Marshall,Individual,Clothing,Jacket,7,233.21,1632.47,Delivered,8.0,Bank Transfer
22147627,2024-12-05,Central,Sara Krueger,Individual,Clothing,T-Shirt,9,869.11,7821.99,Delivered,6.0,PayPal
13bc7b4f,2023-10-12,Central,Teresa Lopez DVM,Individual,Appliances,Refrigerator,1,875.35,875.35,Returned,6.0,PayPal
77feb77c,2023-04-16,East,Andrea Solomon,Enterprise,Appliances,Refrigerator,1,383.26,383.26,Delivered,1.0,Bank Transfer
4359f77c,2024-06-29,East,Jason Marshall,Enterprise,Toys,Toy Car,7,15.78,110.46,Returned,6.0,PayPal
09df2332,2024-10-28,East,Albert Anderson,Individual,Electronics,Headphones,7,403.72,2826.04,Returned,5.0,Bank Transfer
49048a80,2024-05-10,South,Jennifer Collier,Enterprise,Electronics,Smartphone,6,143.77,862.62,Pending,,Credit Card
a49e5f7a,2023-12-07,South,Andrew Strickland,Individual,Furniture,Office Chair,4,383.59,1534.36,Delivered,11.0,Credit Card
3c65415b,2023-11-11,East,Shawn Wilson,Individual,Clothing,Shoes,9,832.22,7489.98,Returned,9.0,PayPal
79a09241,2023-10-04,West,Daniel Mills,Small Business,Clothing,T-Shirt,9,729.58,6566.22,Pending,18.0,Credit Card
bc8e5d35,2023-08-29,Central,April Dickson,Small Business,Food,Pasta,6,158.98,953.88,Returned,11.0,Bank Transfer
b3a144fe,2024-11-16,North,Stephanie Bird,Enterprise,Appliances,Refrigerator,2,814.17,1628.34,Returned,16.0,PayPal
3b70d97f,2023-08-18,East,Veronica Robinson,Enterprise,Food,Pasta,1,573.5,573.5,Returned,,PayPal
32eb0b79,2023-10-18,North,Jodi Brown,Individual,Furniture,Dining Table,9,892.75,8034.75,Delivered,14.0,Credit Card
75d004b6,2023-02-17,West,Steven Hall,Individual,Toys,Toy Car,1,501.18,501.18,Delivered,2.0,Bank Transfer
aa172a36,2023-08-26,South,Mia Farrell,Individual,Electronics,Tablet,5,400.42,2002.1,Pending,10.0,PayPal
5fb686c1,2024-10-30,East,Cindy Nelson,Small Business,Electronics,Laptop,10,285.82,2858.2,Pending,5.0,Bank Transfer
1f8a0eb1,2024-12-06,East,Sarah Johnson,Small Business,Toys,Toy Car,9,902.77,8124.93,Pending,17.0,Bank Transfer
dbc7e327,2024-12-14,North,Amanda Berry,Small Business,Furniture,Desk,1,43.64,43.64,Delivered,16.0,Credit Card
66ea6722,2023-05-22,West,Nicole Anderson,Individual,Food,Juice,7,655.64,4589.48,Returned,20.0,Credit Card
8713fddf,2024-12-09,East,Andrea Johnston,Enterprise,Clothing,Jacket,1,503.28,503.28,Pending,19.0,Credit Card
a7eeca5c,2024-11-08,East,Stephanie Rodriguez,Individual,Electronics,Smartphone,1,408.49,408.49,Returned,16.0,Bank Transfer
1ab50c84,2024-03-18,North,Timothy Weaver,Small Business,Clothing,Shoes,7,518.67,3630.69,Pending,,Credit Card
cd2964cf,2023-07-26,South,Rickey Romero,Enterprise,Furniture,Office Chair,6,287.73,1726.38,Returned,,Credit Card
8e0b1494,2024-05-23,West,Elizabeth Avila,Enterprise,Clothing,Shoes,3,559.19,1677.57,Pending,19.0,PayPal
f6c0999a,2023-01-17,Central,Stacey Duncan,Individual,Toys,Action Figure,4,910.15,3640.6,Delivered,18.0,PayPal
f27ad503,2024-10-25,North,Alexander Boone,Small Business,Clothing,Jacket,4,398.86,1595.44,Returned,18.0,
ca718b26,2024-07-13,East,Dan Gilbert Jr.,Small Business,Toys,Action Figure,3,706.39,2119.17,Pending,18.0,Bank Transfer
866766d9,2023-06-06,North,Vanessa Jones,Enterprise,Clothing,Shoes,4,552.87,2211.48,Returned,17.0,PayPal
78ac118f,2023-04-29,East,Nicole Edwards,Individual,Furniture,Office Chair,4,327.44,1309.76,Returned,18.0,Bank Transfer
fb25b322,2024-08-11,West,Allison Davis,Small Business,Electronics,Camera,1,287.11,287.11,Pending,18.0,Bank Transfer
199adc1f,2023-06-06,West,Nicole Bentley,Small Business,Furniture,Bookshelf,4,710.7,2842.8,Returned,,Credit Card
3630e3bf,2023-03-18,South,Daniel Crosby,Small Business,Clothing,Jeans,4,43.97,175.88,Delivered,3.0,Credit Card
24d2c388,2023-09-20,West,Jennifer Thompson,Individual,Furniture,Dining Table,10,196.75,1967.5,Returned,,PayPal
109a9668,2024-11-09,North,Gabriel Davis,Enterprise,Furniture,Bookshelf,5,496.03,2480.15,Returned,17.0,Credit Card
b924104a,2024-01-02,West,Mark Miller,Small Business,Appliances,Air Fryer,7,955.63,6689.41,Pending,14.0,PayPal
86b3ec50,2023-06-02,East,Cameron Anderson,Enterprise,Clothing,Dress,10,570.92,5709.2,Returned,,PayPal
ad249a0a,2023-08-04,Central,Lauren Campbell,Small Business,Appliances,Microwave,7,230.75,1615.25,Returned,10.0,PayPal
4f5d4a9c,2024-03-26,South,Kathy Taylor,Small Business,Appliances,Air Fryer,1,952.72,952.72,Returned,12.0,PayPal
c3da47f1,2024-04-28,East,Susan Ramirez,Individual,Food,Juice,1,908.41,908.41,Pending,7.0,Bank Transfer
b43ff7d7,2023-02-18,North,Katherine Ware,Individual,Toys,Board Game,4,585.38,2341.52,Pending,15.0,PayPal
3bbd3874,2023-02-11,South,Spencer Trujillo DVM,Enterprise,Furniture,Bookshelf,9,151.33,1361.97,Delivered,8.0,PayPal
43c4a5df,2024-04-08,West,Jeffrey Johnson,Individual,Toys,Doll,10,916.32,9163.2,Pending,11.0,PayPal
23615aab,2024-12-13,Central,Christina Ross,Individual,Electronics,Laptop,1,280.84,280.84,Delivered,17.0,Bank Transfer
cd5d24ab,2023-05-14,West,Terry Griffin,Small Business,Clothing,Jeans,8,163.59,1308.72,Returned,12.0,Credit Card
d833c23c,2023-03-19,South,Jessica Buck,Enterprise,Clothing,T-Shirt,9,60.03,540.27,Pending,13.0,Credit Card
c0aa8ca4,2024-03-27,North,Rachel Crosby,Small Business,Toys,Action Figure,6,460.97,2765.82,Returned,11.0,Bank Transfer
3dc13030,2023-05-07,Central,Juan Johnson,Small Business,Furniture,Sofa,9,245.94,2213.46,Pending,4.0,Bank Transfer
9016e9ab,2023-12-31,Central,Tara Sanders,Small Business,Furniture,Dining Table,10,284.18,2841.8,Returned,19.0,Bank Transfer
f4243978,2025-01-02,Central,Noah Perry,Small Business,Appliances,Air Fryer,9,125.58,1130.22,Delivered,17.0,Bank Transfer
4fac41f2,2023-07-01,North,Shawn Romero,Enterprise,Clothing,Jacket,4,869.09,3476.36,Returned,,PayPal
99607f1d,2023-05-31,South,Michelle Carroll,Small Business,Appliances,Blender,1,420.62,420.62,Returned,4.0,Credit Card
18043ea8,2023-08-01,West,Anne Bowman,Enterprise,Furniture,Sofa,4,974.66,3898.64,Delivered,20.0,Bank Transfer
ca8fbbbe,2024-08-11,West,Sandra Willis,Small Business,Electronics,Smartphone,7,435.24,3046.68,Delivered,3.0,Bank Transfer
a6b80500,2023-11-05,South,Brenda Boone,Enterprise,Furniture,Office Chair,6,968.19,5809.14,Returned,,Credit Card
853b270c,2024-01-21,Central,Anthony Rodriguez,Individual,Appliances,Refrigerator,4,615.56,2462.24,Returned,19.0,PayPal
91798afd,2023-10-10,East,Taylor Blackwell,Enterprise,Toys,Board Game,1,385.55,385.55,Pending,14.0,Credit Card
ef163b73,2023-09-10,South,Steven Berry,Individual,Appliances,Microwave,6,383.3,2299.8,Pending,12.0,Bank Transfer
2ed873da,2023-04-18,East,Anthony Carter,Small Business,Food,Chips,8,217.28,1738.24,Returned,18.0,PayPal
6ff17b1f,2023-12-22,North,Lindsay Park MD,Small Business,Appliances,Blender,5,176.22,881.1,Delivered,8.0,Bank Transfer
733503f8,2023-08-09,North,David Kent,Individual,Toys,Board Game,9,532.48,4792.32,Pending,2.0,Credit Card
dfad4b34,2023-05-01,Central,Brandon Curtis,Individual,Electronics,Camera,6,199.75,1198.5,Returned,3.0,Credit Card
e78a5ac7,2023-10-15,North,Mr. Daniel Walker,Individual,Electronics,Tablet,5,643.04,3215.2,Returned,18.0,Bank Transfer
f1861a11,2023-07-29,East,Brianna Bentley,Enterprise,Furniture,Dining Table,5,929.18,4645.9,Returned,5.0,Bank Transfer
c1de3c2d,2024-07-22,South,Keith Orr,Small Business,Appliances,Microwave,8,65.67,525.36,Delivered,11.0,PayPal
c3b2a885,2024-07-19,North,William Harris,Enterprise,Furniture,Sofa,6,330.27,1981.62,Delivered,11.0,Bank Transfer
3fd9a993,2024-04-30,West,Donald Harmon,Individual,Electronics,Laptop,3,231.19,693.57,Delivered,19.0,Bank Transfer
a51e0ba8,2023-05-07,North,Steven Davis,Individual,Food,Cookies,2,923.31,1846.62,Delivered,2.0,Credit Card
0b345fe3,2023-06-24,East,Steven Bishop,Individual,Food,Cookies,2,507.39,1014.78,Delivered,10.0,Credit Card
6e091df1,2023-03-04,North,Elizabeth Moore MD,Enterprise,Clothing,T-Shirt,1,637.56,637.56,Delivered,15.0,
2380eae9,2023-10-03,Central,Jeffrey Hull,Small Business,Food,Cereal,8,847.46,6779.68,Returned,18.0,Credit Card
ff3eb96b,2024-06-30,South,Francisco Bryant,Small Business,Appliances,Refrigerator,4,677.59,2710.36,Pending,18.0,PayPal
52973049,2024-06-29,North,Kimberly Anthony,Individual,Appliances,Microwave,7,257.3,1801.1,Pending,15.0,Bank Transfer
77b97ad0,2023-03-31,East,Dr. Austin Sutton DDS,Small Business,Clothing,Dress,9,824.74,7422.66,Returned,20.0,PayPal
9215c94b,2023-06-26,East,Janice Smith,Enterprise,Furniture,Dining Table,1,424.08,424.08,Pending,20.0,Bank Transfer
a702f098,2023-11-09,North,Mr. James Simmons,Individual,Appliances,Air Fryer,4,342.77,1371.08,Pending,15.0,Credit Card
442d5cc5,2024-01-29,West,John Chapman,Small Business,Electronics,Smartphone,3,847.56,2542.68,Pending,2.0,Credit Card
15de8870,2023-09-02,South,Michael Johnson,Individual,Furniture,Desk,3,544.45,1633.35,Delivered,19.0,Credit Card
cc871bbf,2024-06-15,North,Lindsey Franklin,Enterprise,Furniture,Sofa,5,615.98,3079.9,Pending,3.0,Bank Transfer
b48671d6,2023-05-15,Central,Frederick Vaughn,Individual,Furniture,Office Chair,1,50.38,50.38,Returned,16.0,Credit Card
b41d9ada,2024-09-08,East,Angela Snow,Small Business,Appliances,Microwave,7,472.13,3304.91,Delivered,4.0,Bank Transfer
8bbb4434,2024-03-27,North,Stacy Campbell,Enterprise,Clothing,Shoes,10,836.44,8364.4,Returned,5.0,Bank Transfer
0646708b,2023-12-16,Central,Kiara Smith,Small Business,Electronics,Smartphone,6,799.38,4796.28,Delivered,10.0,Bank Transfer
850efb13,2023-12-12,North,Nicholas Luna,Enterprise,Appliances,Refrigerator,4,539.22,2156.88,Pending,13.0,Bank Transfer
ecd0d310,2023-07-31,North,Becky Jones,Small Business,Furniture,Bookshelf,4,287.87,1151.48,Delivered,17.0,Credit Card
201ffb11,2023-12-08,North,Nicole Johnson,Small Business,Furniture,Office Chair,8,563.68,4509.44,Returned,6.0,Bank Transfer
c0a6618d,2024-05-02,East,Alexander Bowen,Small Business,Electronics,Headphones,5,781.1,3905.5,Returned,9.0,PayPal
7a8ec1d2,2023-02-10,North,Harry Gonzales,Small Business,Appliances,Toaster,10,142.57,1425.7,Returned,6.0,Credit Card
99742c1e,2023-01-27,West,Mr. Jared Jones,Enterprise,Clothing,Jeans,7,559.13,3913.91,Returned,6.0,Credit Card
10edc117,2024-04-16,North,Mrs. Misty Reyes,Small Business,Food,Juice,7,822.67,5758.69,Returned,9.0,Credit Card
84e0d887,2023-10-18,East,Daniel Mccoy,Individual,Clothing,Jacket,9,89.66,806.94,Returned,3.0,Bank Transfer
2538ed9d,2024-07-22,East,David Perez,Small Business,Food,Chips,1,837.41,837.41,Returned,3.0,Credit Card
d0b185d6,2023-12-09,West,Stephanie Melendez,Enterprise,Food,Chips,7,312.77,2189.39,Returned,14.0,Credit Card
4bca6b82,2024-10-10,South,Anthony Thomas,Small Business,Toys,Board Game,4,552.85,2211.4,Pending,19.0,Credit Card
4e7b3a53,2023-01-29,Central,Johnathan Parker,Small Business,Toys,Puzzle,9,836.38,7527.42,Delivered,3.0,Bank Transfer
8fd0a3e1,2023-01-19,West,Robert Moore,Small Business,Electronics,Smartphone,4,137.79,551.16,Pending,18.0,Bank Transfer
9bca56f6,2024-04-17,Central,Russell Kim,Enterprise,Appliances,Toaster,6,428.22,2569.32,Pending,6.0,Credit Card
92bc2037,2024-08-26,East,Jeremy Garcia,Small Business,Electronics,Smartphone,4,739.63,2958.52,Returned,2.0,Credit Card
24edbed1,2024-07-03,Central,Brandon Martinez,Individual,Clothing,Jacket,3,347.41,1042.23,Returned,9.0,PayPal
bd27decf,2025-01-10,South,Timothy Romero,Individual,Electronics,Camera,10,483.77,4837.7,Returned,19.0,Bank Transfer
d2625b22,2023-12-21,East,Jennifer Johnson,Individual,Clothing,Jacket,6,538.59,3231.54,Returned,1.0,Bank Transfer
023c61a5,2023-07-13,South,John Richard,Small Business,Toys,Puzzle,7,545.72,3820.04,Pending,18.0,Bank Transfer
cbd61057,2023-08-10,Central,Sandra Ramirez,Small Business,Toys,Action Figure,2,440.17,880.34,Delivered,11.0,Credit Card
631321d6,2024-05-18,Central,Jenny Fuller,Enterprise,Electronics,Camera,5,951.95,4759.75,Returned,9.0,PayPal
8ccc0491,2023-03-02,North,James Collins,Small Business,Furniture,Dining Table,9,779.19,7012.71,Pending,11.0,Bank Transfer
eb1a8985,2024-02-01,East,Jose West,Enterprise,Clothing,Jacket,6,622.71,3736.26,Returned,14.0,PayPal
563d070c,2023-11-02,North,Ruth Ward,Small Business,Electronics,Camera,3,801.09,2403.27,Returned,4.0,Credit Card
d4d63b1b,2024-01-24,West,Greg Wells,Small Business,Electronics,Headphones,1,38.43,38.43,Delivered,14.0,PayPal
91b68eb2,2024-02-03,Central,Jessica Thomas,Enterprise,Clothing,Jacket,10,818.5,8185.0,Delivered,,Bank Transfer
877d9e0d,2023-06-25,Central,Nicole Rose,Enterprise,Furniture,Bookshelf,6,500.86,3005.16,Returned,13.0,Bank Transfer
69bdcc9d,2024-12-22,East,Melinda Marks,Enterprise,Appliances,Microwave,2,649.07,1298.14,Delivered,9.0,PayPal
cd8fb5a7,2023-11-22,East,Stephanie Nelson,Enterprise,Clothing,Jacket,7,953.72,6676.04,Pending,12.0,Credit Card
9e49db81,2024-03-07,North,Curtis Wagner,Individual,Clothing,Shoes,3,560.59,1681.77,Delivered,2.0,Credit Card
2cfdc14c,2023-10-08,South,David Rodgers,Enterprise,Furniture,Bookshelf,9,309.76,2787.84,Delivered,15.0,PayPal
d95cc6ba,2023-07-13,North,Kathleen Ramirez,Enterprise,Electronics,Camera,8,954.56,7636.48,Returned,19.0,
d7d6e3a5,2023-11-05,Central,Rose Mills,Small Business,Appliances,Blender,10,218.37,2183.7,Returned,2.0,Bank Transfer
ddfefa2c,2023-06-22,North,Jeremy Lutz,Individual,Appliances,Air Fryer,9,433.87,3904.83,Delivered,10.0,Credit Card
a443e347,2024-09-26,North,Becky Cameron,Enterprise,Electronics,Laptop,1,159.55,159.55,Pending,1.0,PayPal
6c9c5fc1,2023-03-06,West,Terri Mcfarland,Small Business,Toys,Puzzle,8,179.02,1432.16,Delivered,20.0,Bank Transfer
011953c0,2024-07-13,South,Teresa Meyer,Individual,Furniture,Office Chair,8,79.83,638.64,Pending,,Bank Transfer
8b9c5ad3,2024-10-13,East,Adam Bird,Individual,Furniture,Office Chair,4,123.66,494.64,Pending,16.0,Bank Transfer
75365c31,2023-02-13,East,James Griffin Jr.,Enterprise,Food,Cookies,9,410.13,3691.17,Returned,19.0,Credit Card
5dffe139,2024-10-31,South,Emily Jackson,Individual,Electronics,Tablet,1,692.68,692.68,Delivered,7.0,Credit Card
02398910,2024-12-30,North,Sandy Sullivan,Individual,Toys,Toy Car,2,955.87,1911.74,Returned,2.0,PayPal
e994f68a,2023-08-22,West,Amanda Rocha,Individual,Electronics,Camera,10,979.53,9795.3,Delivered,8.0,Bank Transfer
5443caef,2024-05-04,East,Randall Wells,Enterprise,Electronics,Camera,3,339.31,1017.93,Returned,19.0,PayPal
f0de84c3,2023-11-17,Central,Donna Hernandez,Enterprise,Appliances,Refrigerator,2,683.7,1367.4,Returned,14.0,Bank Transfer
a95fee75,2023-11-19,East,Rebecca Montgomery,Enterprise,Food,Cereal,2,185.72,371.44,Delivered,15.0,Bank Transfer
d7e5b561,2024-03-24,West,Calvin Richards,Small Business,Clothing,T-Shirt,8,672.13,5377.04,Delivered,3.0,PayPal
5e73ff87,2025-01-08,North,Shelly Hayes,Enterprise,Clothing,Jacket,5,407.07,2035.35,Delivered,8.0,Credit Card
ba81b2c5,2023-12-09,Central,Melanie Meadows,Enterprise,Furniture,Sofa,7,631.79,4422.53,Returned,18.0,Bank Transfer
ab5a6dda,2023-08-18,Central,Melanie Morales DDS,Enterprise,Food,Cereal,6,379.58,2277.48,Returned,4.0,Credit Card
a7bbee53,2023-11-06,East,Lisa Larson,Enterprise,Clothing,Jacket,10,961.96,9619.6,Pending,,Credit Card
8262d25f,2024-04-10,North,Michelle Morris,Enterprise,Electronics,Smartphone,6,600.66,3603.96,Pending,15.0,Credit Card
a5f128cf,2024-09-28,North,Melissa Freeman,Enterprise,Toys,Toy Car,6,132.99,797.94,Delivered,10.0,Bank Transfer
b124bc46,2023-11-09,South,Raymond Taylor,Individual,Clothing,Jacket,10,669.06,6690.6,Pending,,PayPal
e6defd1c,2024-01-21,North,William Fletcher,Individual,Appliances,Blender,7,804.22,5629.54,Pending,18.0,
14920ef2,2023-11-25,Central,Kyle West,Small Business,Clothing,Shoes,8,217.42,1739.36,Returned,,PayPal
65149b5a,2024-12-18,West,Bryan Cardenas,Individual,Electronics,Laptop,4,748.03,2992.12,Returned,17.0,Credit Card
9aa24fc3,2023-11-16,North,Samuel Smith,Enterprise,Food,Pasta,10,785.89,7858.9,Delivered,1.0,Bank Transfer
b6857826,2023-04-23,South,Tony Thompson,Individual,Toys,Action Figure,8,38.76,310.08,Pending,17.0,Credit Card
51d7abd0,2024-12-13,West,Cody Hopkins,Enterprise,Food,Pasta,4,156.91,627.64,Pending,8.0,PayPal
fa597d33,2023-06-02,North,Mr. John Prince,Small Business,Appliances,Refrigerator,2,714.85,1429.7,Pending,16.0,Credit Card
4b467381,2023-07-30,North,Jennifer Aguilar,Small Business,Food,Cereal,10,91.49,914.9,Returned,,PayPal
8e7cb633,2023-02-19,East,Darryl Allen,Enterprise,Electronics,Laptop,8,205.99,1647.92,Pending,9.0,Credit Card
3587f422,2023-05-19,South,Jeffrey Love,Individual,Electronics,Headphones,10,86.18,861.8,Pending,5.0,PayPal
3bf2a2c1,2023-02-15,North,Betty Hodge,Individual,Toys,Doll,2,239.59,479.18,Returned,6.0,PayPal
67fcd42a,2023-12-26,West,Lisa Haney,Enterprise,Toys,Toy Car,2,886.53,1773.06,Pending,1.0,Bank Transfer
a45fdd70,2023-04-20,West,Jonathon Perez,Individual,Electronics,Smartphone,3,738.46,2215.38,Delivered,3.0,Bank Transfer
1d810306,2023-04-21,East,Michele Wright,Individual,Appliances,Toaster,1,768.54,768.54,Returned,3.0,PayPal
d2a055b2,2023-08-28,Central,Valerie Ramsey,Individual,Appliances,Blender,6,538.78,3232.68,Returned,9.0,PayPal
ab23c904,2023-05-09,East,Robin Lopez,Individual,Toys,Toy Car,2,25.92,51.84,Returned,11.0,Credit Card
b5692643,2023-03-13,West,Connie Thompson,Small Business,Appliances,Blender,6,370.02,2220.12,Delivered,11.0,PayPal
56c2beb3,2023-11-01,North,Mark Thomas,Small Business,Electronics,Camera,10,228.55,2285.5,Delivered,16.0,Credit Card
cb931f14,2024-07-10,East,Charlotte Fisher,Enterprise,Furniture,Bookshelf,9,447.8,4030.2,Returned,,Bank Transfer
d4d0a424,2024-05-23,Central,William Rice,Individual,Toys,Puzzle,1,87.23,87.23,Delivered,8.0,Bank Transfer
46e1b60a,2023-04-26,Central,Jason Shannon,Small Business,Clothing,Dress,7,512.96,3590.72,Returned,17.0,Credit Card
0f5c68bd,2023-02-13,Central,April Lewis,Individual,Clothing,T-Shirt,10,690.17,6901.7,Returned,9.0,PayPal
adfd2312,2024-10-05,Central,Kristy Chambers,Enterprise,Electronics,Camera,10,633.51,6335.1,Pending,1.0,PayPal
9f372ffa,2023-04-21,West,Danielle Andersen,Individual,Clothing,Jeans,3,368.09,1104.27,Pending,18.0,Bank Transfer
5166cf8f,2024-07-09,Central,Olivia Davenport,Enterprise,Toys,Doll,4,793.25,3173.0,Pending,16.0,Bank Transfer
f1172a2b,2024-07-08,East,Kimberly Byrd,Enterprise,Furniture,Bookshelf,9,429.9,3869.1,Returned,13.0,Credit Card
9e13098a,2023-12-12,Central,Joshua Rivera,Enterprise,Appliances,Microwave,2,376.22,752.44,Returned,18.0,Credit Card
30f15750,2024-03-28,Central,Kimberly Harmon,Enterprise,Clothing,Shoes,8,509.8,4078.4,Pending,2.0,Bank Transfer
6b898d96,2023-02-01,Central,Jamie Butler,Small Business,Electronics,Camera,3,996.2,2988.6,Delivered,12.0,PayPal
7089cd82,2024-12-09,North,Victoria Robertson,Small Business,Food,Pasta,5,897.66,4488.3,Returned,5.0,Bank Transfer
edb0d579,2023-10-21,East,Sharon Bell,Small Business,Food,Cookies,6,778.58,4671.48,Returned,19.0,Bank Transfer
5ca30f7c,2024-08-06,Central,Stephanie Powell,Individual,Electronics,Camera,8,240.69,1925.52,Returned,4.0,Bank Transfer
14a511d3,2024-09-25,Central,Angela Johnson,Small Business,Appliances,Air Fryer,5,128.02,640.1,Delivered,1.0,Credit Card
3eda67bf,2024-01-23,East,Christine Watts,Small Business,Clothing,Jeans,4,996.29,3985.16,Returned,4.0,Bank Transfer
59313b0c,2024-10-26,East,April Anderson,Individual,Appliances,Air Fryer,1,125.55,125.55,Returned,20.0,PayPal
ff2e8d61,2024-07-09,South,Angela Lucas,Individual,Toys,Board Game,7,426.1,2982.7,Returned,,Credit Card
46ff9f8f,2023-01-18,South,Joseph Moss,Enterprise,Clothing,Jeans,5,833.38,4166.9,Returned,7.0,Credit Card
fc068ccc,2024-09-22,West,Kevin Brooks,Enterprise,Food,Pasta,3,114.46,343.38,Pending,9.0,Bank Transfer
deaca319,2023-03-15,West,Preston Johnston,Small Business,Furniture,Office Chair,7,196.81,1377.67,Returned,1.0,Bank Transfer
f6745695,2023-11-14,West,Justin Hoover,Small Business,Clothing,Jacket,3,776.75,2330.25,Pending,14.0,PayPal
0ee587ad,2023-01-31,North,Chase Gray,Small Business,Clothing,Shoes,9,133.49,1201.41,Returned,8.0,Bank Transfer
882aa2a2,2024-12-27,Central,Scott Flores,Individual,Electronics,Camera,9,878.23,7904.07,Pending,7.0,Bank Transfer
f93e8e9d,2024-08-25,West,Elizabeth Cherry,Individual,Furniture,Desk,1,217.36,217.36,Delivered,,Credit Card
58a1c12e,2023-05-06,Central,Noah Morgan,Enterprise,Toys,Action Figure,9,568.65,5117.85,Returned,15.0,Bank Transfer
a4eacebd,2023-03-22,North,Brittany Campbell,Enterprise,Furniture,Bookshelf,2,714.9,1429.8,Pending,13.0,PayPal
